location_id,region,city
50296,Tanger-Tetouan-Al Hoceima,Hoceima
50297,Rabat-Sale-Kenitra,Sale
50298,Casablanca-Settat,Casablanca
50299,Rabat-Sale-Kenitra,Kenitra
50300,Casablanca-Settat,Settat
50301,Fes-Meknes,Fes
50302,Casablanca-Settat,Settat
50303,Rabat-Sale-Kenitra,Sale
50304,Fes-Meknes,Meknes
50305,Casablanca-Settat,Settat
50306,Tanger-Tetouan-Al Hoceima,Tetouan
50307,Rabat-Sale-Kenitra,Kenitra
50308,Tanger-Tetouan-Al Hoceima,Tetouan
50309,Fes-Meknes,Meknes
50310,Marrakech-Safi,Marrakech
50311,Marrakech-Safi,Marrakech
50312,Rabat-Sale-Kenitra,Kenitra
50313,Rabat-Sale-Kenitra,Rabat
50314,Rabat-Sale-Kenitra,Kenitra
50315,Casablanca-Settat,Settat
50316,Fes-Meknes,Fes
50317,Fes-Meknes,Meknes
50318,Casablanca-Settat,Settat
50319,Marrakech-Safi,Safi
50320,Tanger-Tetouan-Al Hoceima,Hoceima
50321,Fes-Meknes,Meknes
50322,Marrakech-Safi,Marrakech
50323,Rabat-Sale-Kenitra,Kenitra
50324,Rabat-Sale-Kenitra,Kenitra
50325,Fes-Meknes,Meknes
50326,Fes-Meknes,Fes
50327,Casablanca-Settat,Casablanca
50328,Marrakech-Safi,Safi
50329,Marrakech-Safi,Marrakech
50330,Fes-Meknes,Meknes
50331,Marrakech-Safi,Safi
50332,Marrakech-Safi,Marrakech
50333,Tanger-Tetouan-Al Hoceima,Tetouan
50334,Fes-Meknes,Fes
50335,Tanger-Tetouan-Al Hoceima,Hoceima
50336,Fes-Meknes,Meknes
50337,Rabat-Sale-Kenitra,Sale
50338,Tanger-Tetouan-Al Hoceima,Tetouan
50339,Casablanca-Settat,Settat
50340,Tanger-Tetouan-Al Hoceima,Tanger
50341,Marrakech-Safi,Safi
50342,Tanger-Tetouan-Al Hoceima,Hoceima
50343,Tanger-Tetouan-Al Hoceima,Hoceima
50344,Tanger-Tetouan-Al Hoceima,Tetouan
50345,Tanger-Tetouan-Al Hoceima,Tanger
50346,Tanger-Tetouan-Al Hoceima,Hoceima
50347,Casablanca-Settat,Settat
50348,Tanger-Tetouan-Al Hoceima,Tetouan
50349,Rabat-Sale-Kenitra,Rabat
50350,Tanger-Tetouan-Al Hoceima,Hoceima
50351,Tanger-Tetouan-Al Hoceima,Tetouan
50352,Rabat-Sale-Kenitra,Sale
50353,Rabat-Sale-Kenitra,Sale
50354,Tanger-Tetouan-Al Hoceima,Tetouan
50355,Rabat-Sale-Kenitra,Rabat
50356,Tanger-Tetouan-Al Hoceima,Hoceima
50357,Tanger-Tetouan-Al Hoceima,Tetouan
50358,Rabat-Sale-Kenitra,Sale
50359,Tanger-Tetouan-Al Hoceima,Tanger
50360,Tanger-Tetouan-Al Hoceima,Hoceima
50361,Rabat-Sale-Kenitra,Sale
50362,Fes-Meknes,Meknes
50363,Rabat-Sale-Kenitra,Kenitra
50364,Tanger-Tetouan-Al Hoceima,Hoceima
50365,Fes-Meknes,Meknes
50366,Fes-Meknes,Meknes
50367,Marrakech-Safi,Marrakech
50368,Rabat-Sale-Kenitra,Kenitra
50369,Casablanca-Settat,Casablanca
50370,Tanger-Tetouan-Al Hoceima,Tetouan
50371,Tanger-Tetouan-Al Hoceima,Hoceima
50372,Rabat-Sale-Kenitra,Kenitra
50373,Fes-Meknes,Fes
50374,Rabat-Sale-Kenitra,Rabat
50375,Casablanca-Settat,Casablanca
50376,Casablanca-Settat,Settat
50377,Casablanca-Settat,Casablanca
50378,Fes-Meknes,Fes
50379,Tanger-Tetouan-Al Hoceima,Hoceima
50380,Rabat-Sale-Kenitra,Sale
50381,Tanger-Tetouan-Al Hoceima,Tetouan
50382,Tanger-Tetouan-Al Hoceima,Tanger
50383,Casablanca-Settat,Casablanca
50384,Marrakech-Safi,Marrakech
50385,Fes-Meknes,Fes
50386,Marrakech-Safi,Safi
50387,Marrakech-Safi,Marrakech
50388,Casablanca-Settat,Settat
50389,Fes-Meknes,Meknes
50390,Casablanca-Settat,Settat
50391,Marrakech-Safi,Safi
50392,Fes-Meknes,Fes
50393,Casablanca-Settat,Casablanca
50394,Tanger-Tetouan-Al Hoceima,Tanger
50395,Marrakech-Safi,Safi
50396,Tanger-Tetouan-Al Hoceima,Tetouan
50397,Casablanca-Settat,Settat
50398,Rabat-Sale-Kenitra,Kenitra
50399,Rabat-Sale-Kenitra,Rabat
50400,Casablanca-Settat,Settat
50401,Casablanca-Settat,Casablanca
50402,Tanger-Tetouan-Al Hoceima,Tanger
50403,Tanger-Tetouan-Al Hoceima,Tetouan
50404,Rabat-Sale-Kenitra,Kenitra
50405,Tanger-Tetouan-Al Hoceima,Tetouan
50406,Tanger-Tetouan-Al Hoceima,Tetouan
50407,Casablanca-Settat,Settat
50408,Rabat-Sale-Kenitra,Rabat
50409,Marrakech-Safi,Safi
50410,Rabat-Sale-Kenitra,Rabat
50411,Rabat-Sale-Kenitra,Sale
50412,Tanger-Tetouan-Al Hoceima,Hoceima
50413,Marrakech-Safi,Safi
50414,Fes-Meknes,Meknes
50415,Marrakech-Safi,Safi
50416,Casablanca-Settat,Casablanca
50417,Casablanca-Settat,Casablanca
50418,Marrakech-Safi,Safi
50419,Rabat-Sale-Kenitra,Rabat
50420,Tanger-Tetouan-Al Hoceima,Hoceima
50421,Marrakech-Safi,Safi
50422,Fes-Meknes,Fes
50423,Casablanca-Settat,Settat
50424,Fes-Meknes,Fes
50425,Marrakech-Safi,Marrakech
50426,Tanger-Tetouan-Al Hoceima,Tanger
50427,Fes-Meknes,Fes
50428,Rabat-Sale-Kenitra,Rabat
50429,Fes-Meknes,Fes
50430,Casablanca-Settat,Casablanca
50431,Tanger-Tetouan-Al Hoceima,Tetouan
50432,Rabat-Sale-Kenitra,Kenitra
50433,Fes-Meknes,Meknes
50434,Casablanca-Settat,Casablanca
50435,Fes-Meknes,Fes
50436,Tanger-Tetouan-Al Hoceima,Hoceima
50437,Rabat-Sale-Kenitra,Kenitra
50438,Marrakech-Safi,Safi
50439,Casablanca-Settat,Settat
50440,Marrakech-Safi,Marrakech
50441,Fes-Meknes,Meknes
50442,Casablanca-Settat,Casablanca
50443,Casablanca-Settat,Casablanca
50444,Casablanca-Settat,Settat
50445,Fes-Meknes,Meknes
50446,Fes-Meknes,Meknes
50447,Rabat-Sale-Kenitra,Rabat
50448,Casablanca-Settat,Casablanca
50449,Tanger-Tetouan-Al Hoceima,Hoceima
50450,Fes-Meknes,Meknes
50451,Tanger-Tetouan-Al Hoceima,Tetouan
50452,Rabat-Sale-Kenitra,Kenitra
50453,Rabat-Sale-Kenitra,Kenitra
50454,Tanger-Tetouan-Al Hoceima,Hoceima
50455,Fes-Meknes,Meknes
50456,Rabat-Sale-Kenitra,Kenitra
50457,Tanger-Tetouan-Al Hoceima,Tanger
50458,Marrakech-Safi,Marrakech
50459,Fes-Meknes,Fes
50460,Marrakech-Safi,Safi
50461,Fes-Meknes,Fes
50462,Marrakech-Safi,Marrakech
50463,Fes-Meknes,Meknes
50464,Marrakech-Safi,Safi
50465,Marrakech-Safi,Safi
50466,Marrakech-Safi,Marrakech
50467,Marrakech-Safi,Marrakech
50468,Tanger-Tetouan-Al Hoceima,Tanger
50469,Tanger-Tetouan-Al Hoceima,Hoceima
50470,Tanger-Tetouan-Al Hoceima,Hoceima
50471,Fes-Meknes,Meknes
50472,Rabat-Sale-Kenitra,Sale
50473,Fes-Meknes,Fes
50474,Marrakech-Safi,Marrakech
50475,Marrakech-Safi,Marrakech
50476,Fes-Meknes,Fes
50477,Rabat-Sale-Kenitra,Kenitra
50478,Casablanca-Settat,Settat
50479,Casablanca-Settat,Casablanca
50480,Tanger-Tetouan-Al Hoceima,Hoceima
50481,Fes-Meknes,Meknes
50482,Marrakech-Safi,Marrakech
50483,Casablanca-Settat,Casablanca
50484,Marrakech-Safi,Marrakech
50485,Fes-Meknes,Meknes
50486,Marrakech-Safi,Marrakech
50487,Tanger-Tetouan-Al Hoceima,Tanger
50488,Tanger-Tetouan-Al Hoceima,Tanger
50489,Tanger-Tetouan-Al Hoceima,Tetouan
50490,Marrakech-Safi,Marrakech
50491,Tanger-Tetouan-Al Hoceima,Hoceima
50492,Casablanca-Settat,Settat
50493,Fes-Meknes,Fes
50494,Marrakech-Safi,Safi
50495,Tanger-Tetouan-Al Hoceima,Tanger
50496,Marrakech-Safi,Marrakech
50497,Casablanca-Settat,Settat
50498,Rabat-Sale-Kenitra,Kenitra
50499,Tanger-Tetouan-Al Hoceima,Hoceima
50500,Casablanca-Settat,Settat
50501,Fes-Meknes,Fes
50502,Casablanca-Settat,Settat
50503,Fes-Meknes,Meknes
50504,Marrakech-Safi,Safi
50505,Marrakech-Safi,Safi
50506,Rabat-Sale-Kenitra,Rabat
50507,Tanger-Tetouan-Al Hoceima,Tetouan
50508,Rabat-Sale-Kenitra,Sale
50509,Casablanca-Settat,Settat
50510,Marrakech-Safi,Marrakech
50511,Tanger-Tetouan-Al Hoceima,Tanger
50512,Casablanca-Settat,Settat
50513,Fes-Meknes,Fes
50514,Rabat-Sale-Kenitra,Sale
50515,Marrakech-Safi,Safi
50516,Fes-Meknes,Meknes
50517,Fes-Meknes,Fes
50518,Tanger-Tetouan-Al Hoceima,Tanger
50519,Fes-Meknes,Meknes
50520,Fes-Meknes,Meknes
50521,Casablanca-Settat,Settat
50522,Casablanca-Settat,Casablanca
50523,Casablanca-Settat,Casablanca
50524,Rabat-Sale-Kenitra,Rabat
50525,Casablanca-Settat,Settat
50526,Rabat-Sale-Kenitra,Kenitra
50527,Tanger-Tetouan-Al Hoceima,Tanger
50528,Marrakech-Safi,Marrakech
50529,Casablanca-Settat,Casablanca
50530,Marrakech-Safi,Safi
50531,Rabat-Sale-Kenitra,Kenitra
50532,Fes-Meknes,Meknes
50533,Marrakech-Safi,Safi
50534,Marrakech-Safi,Marrakech
50535,Fes-Meknes,Meknes
50536,Casablanca-Settat,Settat
50537,Rabat-Sale-Kenitra,Sale
50538,Rabat-Sale-Kenitra,Rabat
50539,Marrakech-Safi,Safi
50540,Marrakech-Safi,Safi
50541,Marrakech-Safi,Safi
50542,Casablanca-Settat,Casablanca
50543,Rabat-Sale-Kenitra,Kenitra
50544,Rabat-Sale-Kenitra,Rabat
50545,Rabat-Sale-Kenitra,Sale
50546,Rabat-Sale-Kenitra,Sale
50547,Casablanca-Settat,Casablanca
50548,Casablanca-Settat,Settat
50549,Fes-Meknes,Fes
50550,Fes-Meknes,Meknes
50551,Tanger-Tetouan-Al Hoceima,Tanger
50552,Casablanca-Settat,Casablanca
50553,Rabat-Sale-Kenitra,Kenitra
50554,Casablanca-Settat,Settat
50555,Rabat-Sale-Kenitra,Rabat
50556,Marrakech-Safi,Safi
50557,Marrakech-Safi,Safi
50558,Tanger-Tetouan-Al Hoceima,Tanger
50559,Rabat-Sale-Kenitra,Kenitra
50560,Marrakech-Safi,Safi
50561,Tanger-Tetouan-Al Hoceima,Tetouan
50562,Casablanca-Settat,Casablanca
50563,Casablanca-Settat,Settat
50564,Rabat-Sale-Kenitra,Sale
50565,Fes-Meknes,Fes
50566,Tanger-Tetouan-Al Hoceima,Hoceima
50567,Tanger-Tetouan-Al Hoceima,Hoceima
50568,Fes-Meknes,Fes
50569,Fes-Meknes,Meknes
50570,Marrakech-Safi,Safi
50571,Tanger-Tetouan-Al Hoceima,Hoceima
50572,Rabat-Sale-Kenitra,Sale
50573,Casablanca-Settat,Settat
50574,Rabat-Sale-Kenitra,Sale
50575,Marrakech-Safi,Safi
50576,Tanger-Tetouan-Al Hoceima,Tanger
50577,Tanger-Tetouan-Al Hoceima,Tanger
50578,Marrakech-Safi,Marrakech
50579,Tanger-Tetouan-Al Hoceima,Hoceima
50580,Rabat-Sale-Kenitra,Kenitra
50581,Marrakech-Safi,Safi
50582,Casablanca-Settat,Settat
50583,Fes-Meknes,Fes
50584,Marrakech-Safi,Safi
50585,Marrakech-Safi,Marrakech
50586,Casablanca-Settat,Casablanca
50587,Tanger-Tetouan-Al Hoceima,Tetouan
50588,Rabat-Sale-Kenitra,Rabat
50589,Marrakech-Safi,Safi
50590,Marrakech-Safi,Marrakech
50591,Casablanca-Settat,Casablanca
50592,Rabat-Sale-Kenitra,Sale
50593,Rabat-Sale-Kenitra,Sale
50594,Fes-Meknes,Fes
50595,Casablanca-Settat,Casablanca
50596,Marrakech-Safi,Marrakech
50597,Rabat-Sale-Kenitra,Rabat
50598,Fes-Meknes,Meknes
50599,Casablanca-Settat,Settat
50600,Rabat-Sale-Kenitra,Sale
50601,Rabat-Sale-Kenitra,Kenitra
50602,Rabat-Sale-Kenitra,Rabat
50603,Tanger-Tetouan-Al Hoceima,Hoceima
50604,Fes-Meknes,Meknes
50605,Marrakech-Safi,Safi
50606,Tanger-Tetouan-Al Hoceima,Tanger
50607,Casablanca-Settat,Settat
50608,Rabat-Sale-Kenitra,Sale
50609,Marrakech-Safi,Safi
50610,Rabat-Sale-Kenitra,Sale
50611,Marrakech-Safi,Marrakech
50612,Rabat-Sale-Kenitra,Kenitra
50613,Casablanca-Settat,Settat
50614,Casablanca-Settat,Casablanca
50615,Rabat-Sale-Kenitra,Rabat
50616,Rabat-Sale-Kenitra,Rabat
50617,Rabat-Sale-Kenitra,Kenitra
50618,Casablanca-Settat,Casablanca
50619,Casablanca-Settat,Casablanca
50620,Fes-Meknes,Meknes
50621,Rabat-Sale-Kenitra,Kenitra
50622,Casablanca-Settat,Settat
50623,Casablanca-Settat,Casablanca
50624,Fes-Meknes,Fes
50625,Marrakech-Safi,Marrakech
50626,Casablanca-Settat,Settat
50627,Fes-Meknes,Meknes
50628,Marrakech-Safi,Marrakech
50629,Marrakech-Safi,Marrakech
50630,Fes-Meknes,Fes
50631,Casablanca-Settat,Casablanca
50632,Rabat-Sale-Kenitra,Sale
50633,Fes-Meknes,Fes
50634,Tanger-Tetouan-Al Hoceima,Tanger
50635,Rabat-Sale-Kenitra,Sale
50636,Fes-Meknes,Fes
50637,Tanger-Tetouan-Al Hoceima,Tetouan
50638,Fes-Meknes,Meknes
50639,Marrakech-Safi,Marrakech
50640,Fes-Meknes,Fes
50641,Marrakech-Safi,Safi
50642,Fes-Meknes,Meknes
50643,Tanger-Tetouan-Al Hoceima,Tanger
50644,Rabat-Sale-Kenitra,Rabat
50645,Fes-Meknes,Meknes
50646,Casablanca-Settat,Settat
50647,Tanger-Tetouan-Al Hoceima,Tanger
50648,Rabat-Sale-Kenitra,Rabat
50649,Casablanca-Settat,Casablanca
50650,Tanger-Tetouan-Al Hoceima,Hoceima
50651,Tanger-Tetouan-Al Hoceima,Tetouan
50652,Fes-Meknes,Fes
50653,Casablanca-Settat,Settat
50654,Tanger-Tetouan-Al Hoceima,Tetouan
50655,Fes-Meknes,Fes
50656,Tanger-Tetouan-Al Hoceima,Hoceima
50657,Casablanca-Settat,Settat
50658,Fes-Meknes,Fes
50659,Rabat-Sale-Kenitra,Rabat
50660,Tanger-Tetouan-Al Hoceima,Hoceima
50661,Casablanca-Settat,Casablanca
50662,Marrakech-Safi,Safi
50663,Tanger-Tetouan-Al Hoceima,Hoceima
50664,Marrakech-Safi,Marrakech
50665,Fes-Meknes,Fes
50666,Marrakech-Safi,Safi
50667,Casablanca-Settat,Casablanca
50668,Marrakech-Safi,Safi
50669,Fes-Meknes,Fes
50670,Tanger-Tetouan-Al Hoceima,Tanger
50671,Tanger-Tetouan-Al Hoceima,Tanger
50672,Tanger-Tetouan-Al Hoceima,Hoceima
50673,Rabat-Sale-Kenitra,Rabat
50674,Casablanca-Settat,Settat
50675,Fes-Meknes,Meknes
50676,Tanger-Tetouan-Al Hoceima,Tanger
50677,Rabat-Sale-Kenitra,Sale
50678,Rabat-Sale-Kenitra,Sale
50679,Fes-Meknes,Fes
50680,Tanger-Tetouan-Al Hoceima,Hoceima
50681,Casablanca-Settat,Casablanca
50682,Casablanca-Settat,Settat
50683,Tanger-Tetouan-Al Hoceima,Tetouan
50684,Fes-Meknes,Meknes
50685,Casablanca-Settat,Casablanca
50686,Rabat-Sale-Kenitra,Kenitra
50687,Marrakech-Safi,Safi
50688,Marrakech-Safi,Safi
50689,Tanger-Tetouan-Al Hoceima,Hoceima
50690,Fes-Meknes,Meknes
50691,Rabat-Sale-Kenitra,Rabat
50692,Tanger-Tetouan-Al Hoceima,Tetouan
50693,Rabat-Sale-Kenitra,Rabat
50694,Tanger-Tetouan-Al Hoceima,Tetouan
50695,Rabat-Sale-Kenitra,Sale
50696,Marrakech-Safi,Safi
50697,Casablanca-Settat,Settat
50698,Fes-Meknes,Fes
50699,Rabat-Sale-Kenitra,Kenitra
50700,Fes-Meknes,Fes
50701,Marrakech-Safi,Marrakech
50702,Casablanca-Settat,Settat
50703,Marrakech-Safi,Safi
50704,Fes-Meknes,Meknes
50705,Rabat-Sale-Kenitra,Kenitra
50706,Tanger-Tetouan-Al Hoceima,Hoceima
50707,Tanger-Tetouan-Al Hoceima,Hoceima
50708,Rabat-Sale-Kenitra,Rabat
50709,Rabat-Sale-Kenitra,Rabat
50710,Tanger-Tetouan-Al Hoceima,Tanger
50711,Marrakech-Safi,Marrakech
50712,Casablanca-Settat,Casablanca
50713,Marrakech-Safi,Marrakech
50714,Fes-Meknes,Meknes
50715,Fes-Meknes,Meknes
50716,Marrakech-Safi,Marrakech
50717,Tanger-Tetouan-Al Hoceima,Tetouan
50718,Marrakech-Safi,Safi
50719,Rabat-Sale-Kenitra,Kenitra
50720,Rabat-Sale-Kenitra,Kenitra
50721,Tanger-Tetouan-Al Hoceima,Tanger
50722,Rabat-Sale-Kenitra,Sale
50723,Tanger-Tetouan-Al Hoceima,Tetouan
50724,Tanger-Tetouan-Al Hoceima,Hoceima
50725,Fes-Meknes,Fes
50726,Rabat-Sale-Kenitra,Sale
50727,Casablanca-Settat,Casablanca
50728,Fes-Meknes,Meknes
50729,Fes-Meknes,Meknes
50730,Rabat-Sale-Kenitra,Sale
50731,Casablanca-Settat,Settat
50732,Casablanca-Settat,Casablanca
50733,Casablanca-Settat,Settat
50734,Casablanca-Settat,Casablanca
50735,Tanger-Tetouan-Al Hoceima,Tetouan
50736,Casablanca-Settat,Casablanca
50737,Casablanca-Settat,Settat
50738,Fes-Meknes,Fes
50739,Fes-Meknes,Meknes
50740,Rabat-Sale-Kenitra,Rabat
50741,Fes-Meknes,Fes
50742,Casablanca-Settat,Settat
50743,Fes-Meknes,Fes
50744,Rabat-Sale-Kenitra,Kenitra
50745,Casablanca-Settat,Casablanca
50746,Rabat-Sale-Kenitra,Sale
50747,Tanger-Tetouan-Al Hoceima,Tanger
50748,Rabat-Sale-Kenitra,Rabat
50749,Casablanca-Settat,Casablanca
50750,Rabat-Sale-Kenitra,Kenitra
50751,Marrakech-Safi,Marrakech
50752,Marrakech-Safi,Safi
50753,Marrakech-Safi,Marrakech
50754,Rabat-Sale-Kenitra,Kenitra
50755,Casablanca-Settat,Settat
50756,Marrakech-Safi,Safi
50757,Fes-Meknes,Meknes
50758,Casablanca-Settat,Casablanca
50759,Tanger-Tetouan-Al Hoceima,Tetouan
50760,Casablanca-Settat,Casablanca
50761,Fes-Meknes,Meknes
50762,Fes-Meknes,Fes
50763,Casablanca-Settat,Casablanca
50764,Casablanca-Settat,Settat
50765,Casablanca-Settat,Casablanca
50766,Fes-Meknes,Fes
50767,Fes-Meknes,Fes
50768,Rabat-Sale-Kenitra,Kenitra
50769,Marrakech-Safi,Marrakech
50770,Marrakech-Safi,Marrakech
50771,Fes-Meknes,Fes
50772,Tanger-Tetouan-Al Hoceima,Hoceima
50773,Marrakech-Safi,Marrakech
50774,Tanger-Tetouan-Al Hoceima,Tanger
50775,Marrakech-Safi,Safi
50776,Marrakech-Safi,Safi
50777,Fes-Meknes,Meknes
50778,Marrakech-Safi,Safi
50779,Rabat-Sale-Kenitra,Kenitra
50780,Casablanca-Settat,Casablanca
50781,Casablanca-Settat,Casablanca
50782,Fes-Meknes,Fes
50783,Marrakech-Safi,Marrakech
50784,Tanger-Tetouan-Al Hoceima,Hoceima
50785,Fes-Meknes,Fes
50786,Tanger-Tetouan-Al Hoceima,Hoceima
50787,Casablanca-Settat,Settat
50788,Marrakech-Safi,Safi
50789,Marrakech-Safi,Safi
50790,Casablanca-Settat,Settat
50791,Marrakech-Safi,Safi
50792,Rabat-Sale-Kenitra,Kenitra
50793,Casablanca-Settat,Settat
50794,Rabat-Sale-Kenitra,Kenitra
50795,Fes-Meknes,Fes
50796,Casablanca-Settat,Casablanca
50797,Casablanca-Settat,Settat
50798,Rabat-Sale-Kenitra,Rabat
50799,Rabat-Sale-Kenitra,Rabat
50800,Casablanca-Settat,Settat
50801,Fes-Meknes,Meknes
50802,Fes-Meknes,Fes
50803,Fes-Meknes,Meknes
50804,Fes-Meknes,Meknes
50805,Marrakech-Safi,Marrakech
50806,Casablanca-Settat,Settat
50807,Tanger-Tetouan-Al Hoceima,Tetouan
50808,Casablanca-Settat,Casablanca
50809,Rabat-Sale-Kenitra,Rabat
50810,Rabat-Sale-Kenitra,Rabat
50811,Rabat-Sale-Kenitra,Sale
50812,Fes-Meknes,Fes
50813,Marrakech-Safi,Marrakech
50814,Casablanca-Settat,Settat
50815,Marrakech-Safi,Marrakech
50816,Casablanca-Settat,Settat
50817,Marrakech-Safi,Marrakech
50818,Rabat-Sale-Kenitra,Rabat
50819,Tanger-Tetouan-Al Hoceima,Hoceima
50820,Casablanca-Settat,Casablanca
50821,Casablanca-Settat,Settat
50822,Marrakech-Safi,Marrakech
50823,Casablanca-Settat,Casablanca
50824,Fes-Meknes,Fes
50825,Rabat-Sale-Kenitra,Rabat
50826,Fes-Meknes,Fes
50827,Marrakech-Safi,Safi
50828,Fes-Meknes,Fes
50829,Rabat-Sale-Kenitra,Sale
50830,Casablanca-Settat,Settat
50831,Fes-Meknes,Meknes
50832,Marrakech-Safi,Marrakech
50833,Marrakech-Safi,Safi
50834,Rabat-Sale-Kenitra,Kenitra
50835,Tanger-Tetouan-Al Hoceima,Hoceima
50836,Fes-Meknes,Meknes
50837,Casablanca-Settat,Settat
50838,Tanger-Tetouan-Al Hoceima,Hoceima
50839,Casablanca-Settat,Settat
50840,Casablanca-Settat,Casablanca
50841,Tanger-Tetouan-Al Hoceima,Tanger
50842,Tanger-Tetouan-Al Hoceima,Tanger
50843,Tanger-Tetouan-Al Hoceima,Tanger
50844,Rabat-Sale-Kenitra,Sale
50845,Marrakech-Safi,Marrakech
50846,Marrakech-Safi,Marrakech
50847,Fes-Meknes,Meknes
50848,Casablanca-Settat,Casablanca
50849,Casablanca-Settat,Settat
50850,Tanger-Tetouan-Al Hoceima,Tanger
50851,Rabat-Sale-Kenitra,Rabat
50852,Tanger-Tetouan-Al Hoceima,Tanger
50853,Marrakech-Safi,Marrakech
50854,Marrakech-Safi,Marrakech
50855,Casablanca-Settat,Casablanca
50856,Marrakech-Safi,Safi
50857,Marrakech-Safi,Marrakech
50858,Casablanca-Settat,Settat
50859,Marrakech-Safi,Marrakech
50860,Casablanca-Settat,Settat
50861,Tanger-Tetouan-Al Hoceima,Hoceima
50862,Fes-Meknes,Meknes
50863,Casablanca-Settat,Settat
50864,Marrakech-Safi,Marrakech
50865,Rabat-Sale-Kenitra,Rabat
50866,Casablanca-Settat,Settat
50867,Marrakech-Safi,Marrakech
50868,Tanger-Tetouan-Al Hoceima,Hoceima
50869,Marrakech-Safi,Marrakech
50870,Fes-Meknes,Fes
50871,Tanger-Tetouan-Al Hoceima,Tanger
50872,Casablanca-Settat,Settat
50873,Marrakech-Safi,Marrakech
50874,Casablanca-Settat,Settat
50875,Tanger-Tetouan-Al Hoceima,Tanger
50876,Rabat-Sale-Kenitra,Sale
50877,Marrakech-Safi,Marrakech
50878,Casablanca-Settat,Casablanca
50879,Tanger-Tetouan-Al Hoceima,Tanger
50880,Tanger-Tetouan-Al Hoceima,Tanger
50881,Casablanca-Settat,Settat
50882,Tanger-Tetouan-Al Hoceima,Tanger
50883,Casablanca-Settat,Settat
50884,Casablanca-Settat,Settat
50885,Marrakech-Safi,Marrakech
50886,Tanger-Tetouan-Al Hoceima,Tetouan
50887,Rabat-Sale-Kenitra,Kenitra
50888,Marrakech-Safi,Marrakech
50889,Fes-Meknes,Fes
50890,Tanger-Tetouan-Al Hoceima,Hoceima
50891,Fes-Meknes,Meknes
50892,Fes-Meknes,Fes
50893,Tanger-Tetouan-Al Hoceima,Tanger
50894,Marrakech-Safi,Marrakech
50895,Rabat-Sale-Kenitra,Rabat
50896,Tanger-Tetouan-Al Hoceima,Tanger
50897,Fes-Meknes,Meknes
50898,Fes-Meknes,Fes
50899,Casablanca-Settat,Casablanca
50900,Rabat-Sale-Kenitra,Rabat
50901,Fes-Meknes,Meknes
50902,Tanger-Tetouan-Al Hoceima,Tanger
50903,Marrakech-Safi,Marrakech
50904,Fes-Meknes,Fes
50905,Casablanca-Settat,Casablanca
50906,Tanger-Tetouan-Al Hoceima,Tanger
50907,Rabat-Sale-Kenitra,Kenitra
50908,Casablanca-Settat,Casablanca
50909,Tanger-Tetouan-Al Hoceima,Tetouan
50910,Fes-Meknes,Meknes
50911,Rabat-Sale-Kenitra,Rabat
50912,Fes-Meknes,Meknes
50913,Tanger-Tetouan-Al Hoceima,Tanger
50914,Marrakech-Safi,Safi
50915,Fes-Meknes,Fes
50916,Fes-Meknes,Meknes
50917,Rabat-Sale-Kenitra,Kenitra
50918,Fes-Meknes,Fes
50919,Tanger-Tetouan-Al Hoceima,Hoceima
50920,Tanger-Tetouan-Al Hoceima,Hoceima
50921,Rabat-Sale-Kenitra,Kenitra
50922,Fes-Meknes,Fes
50923,Casablanca-Settat,Casablanca
50924,Casablanca-Settat,Settat
50925,Rabat-Sale-Kenitra,Sale
50926,Marrakech-Safi,Marrakech
50927,Fes-Meknes,Fes
50928,Fes-Meknes,Meknes
50929,Fes-Meknes,Fes
50930,Tanger-Tetouan-Al Hoceima,Tanger
50931,Rabat-Sale-Kenitra,Kenitra
50932,Rabat-Sale-Kenitra,Rabat
50933,Tanger-Tetouan-Al Hoceima,Tanger
50934,Fes-Meknes,Meknes
50935,Rabat-Sale-Kenitra,Rabat
50936,Marrakech-Safi,Marrakech
50937,Marrakech-Safi,Safi
50938,Marrakech-Safi,Safi
50939,Fes-Meknes,Fes
50940,Casablanca-Settat,Casablanca
50941,Fes-Meknes,Meknes
50942,Marrakech-Safi,Marrakech
50943,Rabat-Sale-Kenitra,Sale
50944,Casablanca-Settat,Casablanca
50945,Fes-Meknes,Meknes
50946,Rabat-Sale-Kenitra,Rabat
50947,Tanger-Tetouan-Al Hoceima,Hoceima
50948,Fes-Meknes,Meknes
50949,Tanger-Tetouan-Al Hoceima,Hoceima
50950,Fes-Meknes,Meknes
50951,Casablanca-Settat,Settat
50952,Tanger-Tetouan-Al Hoceima,Tanger
50953,Tanger-Tetouan-Al Hoceima,Tetouan
50954,Fes-Meknes,Meknes
50955,Casablanca-Settat,Settat
50956,Tanger-Tetouan-Al Hoceima,Tanger
50957,Rabat-Sale-Kenitra,Rabat
50958,Fes-Meknes,Fes
50959,Tanger-Tetouan-Al Hoceima,Hoceima
50960,Tanger-Tetouan-Al Hoceima,Tetouan
50961,Marrakech-Safi,Marrakech
50962,Rabat-Sale-Kenitra,Sale
50963,Marrakech-Safi,Marrakech
50964,Tanger-Tetouan-Al Hoceima,Hoceima
50965,Tanger-Tetouan-Al Hoceima,Hoceima
50966,Marrakech-Safi,Safi
50967,Marrakech-Safi,Safi
50968,Casablanca-Settat,Casablanca
50969,Fes-Meknes,Meknes
50970,Rabat-Sale-Kenitra,Rabat
50971,Rabat-Sale-Kenitra,Sale
50972,Fes-Meknes,Fes
